"","Year","SurveyDate","BlockID","SiteID","Block","Site","FragSize","Hunted","ForestProp1km","FragRatio1km","PointID","Latitude","Longitude","PlantID","ScientificName","Genus","Species","Family","CommonName","ScatPiles","Plants","Browsed"
"1604",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP1",41.534519,-72.684158,"LINBE","Lindera benzoin","Lindera","benzoin","Lauraceae","Northern Spicebush",0,2,0
"1605",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP2",41.534069,-72.684158,"ACESA","Acer saccharum","Acer","saccharum","Aceraceae","Sugar Maple",0,1,0
"1606",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP2",41.534069,-72.684158,"FAGGR","Fagus grandifolia","Fagus","grandifolia","Fagaceae","American Beech",NA,1,0
"1607",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP2",41.534069,-72.684158,"ACESA","Acer saccharum","Acer","saccharum","Aceraceae","Sugar Maple",NA,4,0
"1608",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP2",41.534069,-72.684158,"PRUSE","Prunus serotina","Prunus","serotina","Rosaceae","Black Cherry",NA,1,0
"1609",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP3",41.533619,-72.684158,"ROSMU","Rosa multiflora","Rosa","multiflora","Rosaceae","Multiflora Rose",0,5,0
"1610",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP3",41.533619,-72.684158,"LINBE","Lindera benzoin","Lindera","benzoin","Lauraceae","Northern Spicebush",NA,1,0
"1611",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP4",41.533169,-72.684158,"CARCA","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae","Musclewood",0,2,0
"1612",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP4",41.533169,-72.684158,"EUOAL","Euonymus alatus","Euonymus","alatus","Celastraceae","Burning Bush",NA,3,0
"1613",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP4",41.533169,-72.684158,"ACESA","Acer saccharum","Acer","saccharum","Aceraceae","Sugar Maple",NA,1,0
"1614",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP5",41.532719,-72.684158,"HAMVI","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","Witch Hazel",0,4,0
"1615",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP11",41.538097,-72.673019,"ACESA","Acer saccharum","Acer","saccharum","Aceraceae","Sugar Maple",0,10,0
"1616",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP11",41.538097,-72.673019,"PRUSE","Prunus serotina","Prunus","serotina","Rosaceae","Black Cherry",NA,2,0
"1617",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP11",41.538097,-72.673019,"FAGGR","Fagus grandifolia","Fagus","grandifolia","Fagaceae","American Beech",NA,1,0
"1618",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP11",41.538097,-72.673019,"VIBAC","Viburnum acerifolium","Viburnum","acerifolium","Adoxaceae","Mapleleaf Viburnum",NA,1,0
"1619",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP12",41.537647,-72.673019,"PRUSE","Prunus serotina","Prunus","serotina","Rosaceae","Black Cherry",0,1,0
"1620",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP12",41.537647,-72.673019,"ACESA","Acer saccharum","Acer","saccharum","Aceraceae","Sugar Maple",NA,10,0
"1621",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP12",41.537647,-72.673019,"FAGGR","Fagus grandifolia","Fagus","grandifolia","Fagaceae","American Beech",NA,4,0
"1622",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP13",41.537201,-72.673019,"FAGGR","Fagus grandifolia","Fagus","grandifolia","Fagaceae","American Beech",0,8,2
"1623",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP14",41.5368,-72.672981,"ACESA","Acer saccharum","Acer","saccharum","Aceraceae","Sugar Maple",0,2,0
"1624",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP15",41.536346,-72.672981,"ACERU","Acer rubrum","Acer","rubrum","Aceraceae","Red Maple",0,2,0
"1625",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP15",41.536346,-72.672981,"ACESA","Acer saccharum","Acer","saccharum","Aceraceae","Sugar Maple",NA,2,0
"1626",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP23",41.537235,-72.671783,NA,NA,NA,NA,NA,NA,0,0,0
"1627",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP22",41.537693,-72.671783,"FAGGR","Fagus grandifolia","Fagus","grandifolia","Fagaceae","American Beech",0,1,0
"1628",2018,2018-05-07,"WF","SGL","Wallingford","Sleeping_Giant",419.102,"no",0.545,3.377,"WF_SGL_DP16",41.441219,-72.875603,"FAGGR","Fagus grandifolia","Fagus","grandifolia","Fagaceae","American Beech",0,1,0
"1629",2018,2018-05-07,"WF","SGL","Wallingford","Sleeping_Giant",419.102,"no",0.545,3.377,"WF_SGL_DP16",41.441219,-72.875603,"VIBAC","Viburnum acerifolium","Viburnum","acerifolium","Adoxaceae","Mapleleaf Viburnum",NA,2,0
"1630",2018,2018-05-07,"WF","SGL","Wallingford","Sleeping_Giant",419.102,"no",0.545,3.377,"WF_SGL_DP17",41.440773,-72.875603,"FAGGR","Fagus grandifolia","Fagus","grandifolia","Fagaceae","American Beech",0,4,0
"1631",2018,2018-05-07,"WF","SGL","Wallingford","Sleeping_Giant",419.102,"no",0.545,3.377,"WF_SGL_DP18",41.440319,-72.875603,"HAMVI","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","Witch Hazel",0,6,1
"1632",2018,2018-05-07,"WF","SGL","Wallingford","Sleeping_Giant",419.102,"no",0.545,3.377,"WF_SGL_DP19",41.439873,-72.875603,"HAMVI","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","Witch Hazel",0,1,0
"1633",2018,2018-05-07,"WF","SGL","Wallingford","Sleeping_Giant",419.102,"no",0.545,3.377,"WF_SGL_DP20",41.439423,-72.875603,"VIBAC","Viburnum acerifolium","Viburnum","acerifolium","Adoxaceae","Mapleleaf Viburnum",0,3,0
"1634",2018,2018-05-07,"WF","SGL","Wallingford","Sleeping_Giant",419.102,"no",0.545,3.377,"WF_SGL_DP21",41.441219,-72.875,"VIBAC","Viburnum acerifolium","Viburnum","acerifolium","Adoxaceae","Mapleleaf Viburnum",0,3,0
"1635",2018,2018-05-07,"WF","SGL","Wallingford","Sleeping_Giant",419.102,"no",0.545,3.377,"WF_SGL_DP25",41.439426,-72.875,"ACESA","Acer saccharum","Acer","saccharum","Aceraceae","Sugar Maple",0,1,0
"1636",2018,2018-05-07,"WF","SGL","Wallingford","Sleeping_Giant",419.102,"no",0.545,3.377,"WF_SGL_DP24",41.439873,-72.875,"VIBAC","Viburnum acerifolium","Viburnum","acerifolium","Adoxaceae","Mapleleaf Viburnum",0,4,0
"1637",2018,2018-05-07,"WF","SGL","Wallingford","Sleeping_Giant",419.102,"no",0.545,3.377,"WF_SGL_DP24",41.439873,-72.875,"LINBE","Lindera benzoin","Lindera","benzoin","Lauraceae","Northern Spicebush",NA,2,0
"1638",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP16",41.459393,-72.79306,"FAGGR","Fagus grandifolia","Fagus","grandifolia","Fagaceae","American Beech",0,1,1
"1639",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP17",41.458942,-72.79306,"VACAN","Vaccinium angustifolium","Vaccinium","angustifolium","Ericaceae","Lowbush Blueberry",0,1,0
"1640",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP17",41.458942,-72.79306,"CARCA","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae","Musclewood",NA,1,0
"1641",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP18",41.458492,-72.79306,"CARCA","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae","Musclewood",0,2,2
"1642",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP18",41.458492,-72.79306,"VACAN","Vaccinium angustifolium","Vaccinium","angustifolium","Ericaceae","Lowbush Blueberry",NA,1,1
"1643",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP18",41.458492,-72.79306,"ROSMU","Rosa multiflora","Rosa","multiflora","Rosaceae","Multiflora Rose",NA,1,1
"1644",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP18",41.458492,-72.79306,"ILEVE","Ilex verticillata","Ilex","verticillata","Aquifoliaceae","Winterberry",NA,1,0
"1645",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP19",41.458042,-72.79306,"HAMVI","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","Witch Hazel",0,1,0
"1646",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP20",41.457592,-72.79306,"CARCA","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae","Musclewood",0,1,1
"1647",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP20",41.457592,-72.79306,"ILEVE","Ilex verticillata","Ilex","verticillata","Aquifoliaceae","Winterberry",NA,1,0
"1648",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP20",41.457592,-72.79306,"BERTH","Berberis thunbergii","Berberis","thunbergii","Berberidaceae","Japanese Barberry",NA,8,2
"1649",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP25",41.457596,-72.792458,"VACAN","Vaccinium angustifolium","Vaccinium","angustifolium","Ericaceae","Lowbush Blueberry",0,2,0
"1650",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP25",41.457596,-72.792458,"HAMVI","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","Witch Hazel",NA,2,2
"1651",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP25",41.457596,-72.792458,"VACCO","Vaccinium corymbosum","Vaccinium","corymbosum","Ericaceae","Highbush Blueberry",NA,1,0
"1652",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP24",41.458042,-72.792458,"LINBE","Lindera benzoin","Lindera","benzoin","Lauraceae","Northern Spicebush",0,2,1
"1653",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP23",41.4585,-72.792458,"CARCA","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae","Musclewood",0,2,0
"1654",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP22",41.458946,-72.792458,"BERTH","Berberis thunbergii","Berberis","thunbergii","Berberidaceae","Japanese Barberry",0,7,7
"1655",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP22",41.458946,-72.792458,"LINBE","Lindera benzoin","Lindera","benzoin","Lauraceae","Northern Spicebush",NA,2,1
"1656",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP21",41.459393,-72.792458,"ULMAM","Ulmus americana","Ulmus","americana","Ulmaceae","American Elm",0,1,0
"1657",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP21",41.459393,-72.792458,"LINBE","Lindera benzoin","Lindera","benzoin","Lauraceae","Northern Spicebush",NA,1,1
"1658",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP21",41.459393,-72.792458,"FRAPE","Fraxinus pennsylvanica","Fraxinus","pennsylvanica","Oleaceae","Green Ash",NA,2,0
"1659",2018,2018-05-07,"WF","CKS","Wallingford","Choate_KollerEC",8.64,"no",0.314,17.741,"WF_CKS_DP21",41.459393,-72.792458,"FRAAM","Fraxinus americana","Fraxinus","americana","Oleaceae","White Ash",NA,3,0
"1660",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP16",41.534519,-72.682411,"QUEAL","Quercus alba","Quercus","alba","Fagaceae","White Oak",0,7,0
"1661",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP16",41.534519,-72.682411,"PRUSE","Prunus serotina","Prunus","serotina","Rosaceae","Black Cherry",NA,2,0
"1662",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP17",41.534065,-72.682411,"VIBAC","Viburnum acerifolium","Viburnum","acerifolium","Adoxaceae","Mapleleaf Viburnum",0,1,0
"1663",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP17",41.534065,-72.682411,"QUEXX","Quercus","Quercus","","Fagaceae","Oak",NA,1,0
"1664",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP18",41.533619,-72.682411,"HAMVI","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","Witch Hazel",0,1,1
"1665",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP19",41.533169,-72.682411,"PRUSE","Prunus serotina","Prunus","serotina","Rosaceae","Black Cherry",0,7,1
"1666",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP19",41.533169,-72.682411,"QUEXX","Quercus","Quercus","","Fagaceae","Oak",NA,3,0
"1667",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP19",41.533169,-72.682411,"VIBAC","Viburnum acerifolium","Viburnum","acerifolium","Adoxaceae","Mapleleaf Viburnum",NA,3,2
"1668",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP19",41.533169,-72.682411,"VIBAC","Viburnum acerifolium","Viburnum","acerifolium","Adoxaceae","Mapleleaf Viburnum",NA,2,2
"1669",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP20",41.532719,-72.682411,"ACERU","Acer rubrum","Acer","rubrum","Aceraceae","Red Maple",0,1,0
"1670",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP20",41.532719,-72.682411,"QUEXX","Quercus","Quercus","","Fagaceae","Oak",NA,1,0
"1671",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP20",41.532719,-72.682411,"CORFL","Cornus florida","Cornus","florida","Cornaceae","Flowering Dogwood",NA,1,0
"1672",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP20",41.532719,-72.682411,"PRUSE","Prunus serotina","Prunus","serotina","Rosaceae","Black Cherry",NA,1,0
"1673",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP20",41.532719,-72.682411,"HAMVI","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","Witch Hazel",NA,1,1
"1674",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP24",41.534069,-72.681808,"PRUSE","Prunus serotina","Prunus","serotina","Rosaceae","Black Cherry",0,1,0
"1675",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP24",41.534069,-72.681808,"HAMVI","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","Witch Hazel",NA,1,0
"1676",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP24",41.534069,-72.681808,"FAGGR","Fagus grandifolia","Fagus","grandifolia","Fagaceae","American Beech",NA,1,0
"1677",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP21",41.534519,-72.681808,"ACERU","Acer rubrum","Acer","rubrum","Aceraceae","Red Maple",0,1,0
"1678",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP21",41.534519,-72.681808,"QUEXX","Quercus","Quercus","","Fagaceae","Oak",NA,1,0
"1679",2018,2018-05-07,"MT","WFS","Middletown","Wadsworth_Falls",53.7,"no",0.379,5.505,"MT_WFS_DP21",41.534519,-72.681808,"HAMVI","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","Witch Hazel",NA,1,1
"1680",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP1",41.538097,-72.674225,"ACERU","Acer rubrum","Acer","rubrum","Aceraceae","Red Maple",0,2,0
"1681",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP2",41.537647,-72.674225,"ACERU","Acer rubrum","Acer","rubrum","Aceraceae","Red Maple",0,15,3
"1682",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP2",41.537647,-72.674225,"LINBE","Lindera benzoin","Lindera","benzoin","Lauraceae","Northern Spicebush",NA,3,0
"1683",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP3",41.537197,-72.674225,"ACERU","Acer rubrum","Acer","rubrum","Aceraceae","Red Maple",0,9,0
"1684",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP3",41.537197,-72.674225,"LINBE","Lindera benzoin","Lindera","benzoin","Lauraceae","Northern Spicebush",NA,2,0
"1685",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP4",41.536747,-72.674225,"LINBE","Lindera benzoin","Lindera","benzoin","Lauraceae","Northern Spicebush",0,11,1
"1686",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP4",41.536747,-72.674225,"PRUSE","Prunus serotina","Prunus","serotina","Rosaceae","Black Cherry",NA,4,0
"1687",2018,2018-05-07,"MT","WSS","Middletown","Wilbert_Snow_School",11.706,"no",0.355,3.002,"MT_WSS_DP4",41.536747,-72.674225,"FRAPE","Fraxinus pennsylvanica","Fraxinus","pennsylvanica","Oleaceae","Green Ash",NA,1,0
"1688",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP1",41.88533,-72.327217,"VACAN","Vaccinium angustifolium","Vaccinium","angustifolium","Ericaceae","Lowbush Blueberry",1,11,6
"1689",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP1",41.88533,-72.327217,"GAYBA","Gaylussacia baccata","Gaylussacia","baccata","Ericaceae","Black Huckleberry",NA,2,1
"1690",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP1",41.88533,-72.327217,"CARTO","Carya tomentosa","Carya","tomentosa","Juglandaceae","Mockernut Hickory",NA,1,0
"1691",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP2",41.884792,-72.327087,"VACAN","Vaccinium angustifolium","Vaccinium","angustifolium","Ericaceae","Lowbush Blueberry",0,6,6
"1692",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP3",41.884377,-72.327057,"CLEAL","Clethra alnifolia","Clethra","alnifolia","Clethraceae","Sweet Pepperbush",0,9,3
"1693",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP3",41.884377,-72.327057,"VACAN","Vaccinium angustifolium","Vaccinium","angustifolium","Ericaceae","Lowbush Blueberry",NA,1,1
"1694",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP5",41.883541,-72.327072,"CLEAL","Clethra alnifolia","Clethra","alnifolia","Clethraceae","Sweet Pepperbush",0,19,1
"1695",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP5",41.883541,-72.327072,"VACAN","Vaccinium angustifolium","Vaccinium","angustifolium","Ericaceae","Lowbush Blueberry",NA,3,2
"1696",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP4",41.883938,-72.327103,"SMIRO","Smilax rotundifolia","Smilax","rotundifolia","Smilacaceae","Greenbriar",0,3,1
"1697",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP4",41.883938,-72.327103,"CLEAL","Clethra alnifolia","Clethra","alnifolia","Clethraceae","Sweet Pepperbush",NA,37,0
"1698",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP4",41.883938,-72.327103,"VACAN","Vaccinium angustifolium","Vaccinium","angustifolium","Ericaceae","Lowbush Blueberry",NA,1,0
"1699",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP10",41.883667,-72.326401,"QUEAL","Quercus alba","Quercus","alba","Fagaceae","White Oak",0,2,0
"1700",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP10",41.883667,-72.326401,"CASDE","Castanea dentata","Castanea","dentata","Fagaceae","American Chestnut",NA,2,2
"1701",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP10",41.883667,-72.326401,"QUERU","Quercus rubra","Quercus","rubra","Fagaceae","Red Oak",NA,1,0
"1702",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP10",41.883667,-72.326401,"VACCO","Vaccinium corymbosum","Vaccinium","corymbosum","Ericaceae","Highbush Blueberry",NA,6,1
"1703",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP10",41.883667,-72.326401,"AMEXX","Amelanchier","Amelanchier","","Rosaceae","Serviceberry",NA,6,0
"1704",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP10",41.883667,-72.326401,"NYSSY","Nyssa sylvatica","Nyssa","sylvatica","Cornaceae","Blackgum",NA,3,0
"1705",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP9",41.884251,-72.326492,"LYOLI","Lyonia ligustrina","Lyonia","ligustrina","Ericaceae","Maleberry",0,3,0
"1706",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP9",41.884251,-72.326492,"CLEAL","Clethra alnifolia","Clethra","alnifolia","Clethraceae","Sweet Pepperbush",NA,27,0
"1707",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP8",41.884632,-72.326485,"QUERU","Quercus rubra","Quercus","rubra","Fagaceae","Red Oak",0,1,0
"1708",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP8",41.884632,-72.326485,"QUEVE","Quercus velutina","Quercus","velutina","Fagaceae","Black Oak",NA,1,0
"1709",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP8",41.884632,-72.326485,"PRUSE","Prunus serotina","Prunus","serotina","Rosaceae","Black Cherry",NA,1,0
"1710",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP8",41.884632,-72.326485,"VACAN","Vaccinium angustifolium","Vaccinium","angustifolium","Ericaceae","Lowbush Blueberry",NA,22,17
"1711",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP8",41.884632,-72.326485,"RHOPE","Rhododendron periclymenoides","Rhododendron","periclymenoides","Ericaceae","Pink Azalea",NA,2,1
"1712",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP8",41.884632,-72.326485,"VIBAC","Viburnum acerifolium","Viburnum","acerifolium","Adoxaceae","Mapleleaf Viburnum",NA,1,1
"1713",2018,2018-05-15,"NH","TCS","NyeHolman","NyeHolman_TroopCsmall",6.225,"no",0.782,1.364,"NH_TCS_DP7",41.884922,-72.326614,"VACAN","Vaccinium angustifolium","Vaccinium","angustifolium","Ericaceae","Lowbush Blueberry",0,3,1
