"BlockID","SiteID","FragSize","SizeClass","ForestProp1km","FragRatio1km","ForestProp1kmRadius","FragRatio1kmRadius","Hunted","BrowseProb","ScatPredict","PointID","Latitude","Longitude","CornerFlagged","Year","SurveyDate","Tree","TreeGenus","TreeSpecies","TreeFamily","DBH","Height","Branches1_2m","Dead"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae",1.1,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Carya glabra","Carya","glabra","Juglandaceae",1,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae",2.3,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae",0.8,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae",1,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae",1.4,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",1.3,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",3.3,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",2,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",1.3,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",0.8,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae",1,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",1,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",0.7,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",1.5,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Ulmus americana","Ulmus","americana","Ulmaceae",2.2,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Ulmus americana","Ulmus","americana","Ulmaceae",2.5,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Ulmus americana","Ulmus","americana","Ulmaceae",1.3,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Ulmus americana","Ulmus","americana","Ulmaceae",1.9,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Ulmus americana","Ulmus","americana","Ulmaceae",1.9,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Ulmus americana","Ulmus","americana","Ulmaceae",1.6,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Ulmus americana","Ulmus","americana","Ulmaceae",2.1,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Ulmus americana","Ulmus","americana","Ulmaceae",2.9,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",2,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Quercus velutina","Quercus","velutina","Fagaceae",1.5,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_1",41.89106,-72.323112,"NE",2018,2018-07-20,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae",NA,1.2,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",2.6,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Quercus velutina","Quercus","velutina","Fagaceae",NA,1.04,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",1.4,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",2.4,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Quercus velutina","Quercus","velutina","Fagaceae",NA,1.15,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",1.6,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",NA,1.22,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Betula lenta","Betula","lenta","Betulaceae",2.8,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Betula lenta","Betula","lenta","Betulaceae",21.8,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Betula lenta","Betula","lenta","Betulaceae",5.3,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae",4.7,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Carya tomentosa","Carya","tomentosa","Juglandaceae",29,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Betula lenta","Betula","lenta","Betulaceae",7,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Fraxinus americana","Fraxinus","americana","Oleaceae",47.7,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Betula lenta","Betula","lenta","Betulaceae",4.4,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Betula lenta","Betula","lenta","Betulaceae",10.5,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Betula lenta","Betula","lenta","Betulaceae",3.4,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Betula lenta","Betula","lenta","Betulaceae",6.7,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",27.6,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Quercus velutina","Quercus","velutina","Fagaceae",NA,1.6,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Betula lenta","Betula","lenta","Betulaceae",5.7,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Betula lenta","Betula","lenta","Betulaceae",2.5,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Betula lenta","Betula","lenta","Betulaceae",11,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Betula lenta","Betula","lenta","Betulaceae",3.8,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_9_2",41.890999,-72.328323,"NW",2018,2018-07-20,"Betula lenta","Betula","lenta","Betulaceae",NA,1.12,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae",NA,1.42,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae",NA,1.48,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae",2.8,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Betula alleghaniensis","Betula","alleghaniensis","Betulaceae",23.7,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Carya glabra","Carya","glabra","Juglandaceae",1.2,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",1.4,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Acer saccharum","Acer","saccharum","Aceraceae",3.8,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",NA,1.93,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae",6.5,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",NA,1.56,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Quercus rubra","Quercus","rubra","Fagaceae",3.1,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",2.9,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",5.5,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",NA,1.19,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Fagus grandifolia","Fagus","grandifolia","Fagaceae",5.5,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Vaccinium corymbosum","Vaccinium","corymbosum","Ericaceae",NA,1.4,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Quercus rubra","Quercus","rubra","Fagaceae",1.1,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",NA,1.26,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Vaccinium corymbosum","Vaccinium","corymbosum","Ericaceae",0.9,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Betula alleghaniensis","Betula","alleghaniensis","Betulaceae",20.2,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Castanea dentata","Castanea","dentata","Fagaceae",8.7,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Acer rubrum","Acer","rubrum","Aceraceae",39.4,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae",3.1,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae",3.2,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Fraxinus americana","Fraxinus","americana","Oleaceae",36.7,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_13_2",41.891121,-72.322853,"NW",2018,2018-07-20,"Acer saccharum","Acer","saccharum","Aceraceae",3,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",NA,1.68,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Quercus rubra","Quercus","rubra","Fagaceae",28.4,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",NA,1.38,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",26.4,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",19.2,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Quercus rubra","Quercus","rubra","Fagaceae",25.9,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",NA,1.09,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Acer rubrum","Acer","rubrum","Aceraceae",8.8,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",7.2,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",13.5,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Quercus velutina","Quercus","velutina","Fagaceae",35.2,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",14.5,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",NA,1.64,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Acer","Acer","","Aceraceae",23.3,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Prunus serotina","Prunus","serotina","Rosaceae",NA,1.58,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Quercus velutina","Quercus","velutina","Fagaceae",33.5,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",NA,1.13,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",NA,1.26,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_12_1",41.891918,-72.330658,"NE",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",NA,1.6,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_6_2",41.89056,-72.327637,"NW",2018,2018-07-20,"Fraxinus americana","Fraxinus","americana","Oleaceae",13,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_6_2",41.89056,-72.327637,"NW",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",1,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_6_2",41.89056,-72.327637,"NW",2018,2018-07-20,"Pinus strobus","Pinus","strobus","Pinaceae",NA,1.2,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_6_2",41.89056,-72.327637,"NW",2018,2018-07-20,"Viburnum acerifolium","Viburnum","acerifolium","Adoxaceae",NA,1,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_6_2",41.89056,-72.327637,"NW",2018,2018-07-20,"Viburnum acerifolium","Viburnum","acerifolium","Adoxaceae",NA,1.3,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_7_2",41.890251,-72.32618,"NW",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",4.2,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_7_2",41.890251,-72.32618,"NW",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",2.7,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_7_2",41.890251,-72.32618,"NW",2018,2018-07-20,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae",1.3,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_7_2",41.890251,-72.32618,"NW",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",NA,1.05,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_7_2",41.890251,-72.32618,"NW",2018,2018-07-20,"Quercus velutina","Quercus","velutina","Fagaceae",2.8,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_7_2",41.890251,-72.32618,"NW",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",NA,1.31,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_7_2",41.890251,-72.32618,"NW",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",NA,1.02,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_7_2",41.890251,-72.32618,"NW",2018,2018-07-20,"Carya tomentosa","Carya","tomentosa","Juglandaceae",3.8,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_7_2",41.890251,-72.32618,"NW",2018,2018-07-20,"Acer rubrum","Acer","rubrum","Aceraceae",7.2,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_7_2",41.890251,-72.32618,"NW",2018,2018-07-20,"Fagus grandifolia","Fagus","grandifolia","Fagaceae",NA,1.23,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_7_2",41.890251,-72.32618,"NW",2018,2018-07-20,"Betula alleghaniensis","Betula","alleghaniensis","Betulaceae",5.3,NA,"no","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_7_2",41.890251,-72.32618,"NW",2018,2018-07-20,"Carya ovata","Carya","ovata","Juglandaceae",27.5,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_7_2",41.890251,-72.32618,"NW",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",1.5,NA,"yes","no"
"NH","TCM",108.697,"medium",0.747,1.897,0.866,1.215,"yes",0.165,0.026,"NH_TCM_7_2",41.890251,-72.32618,"NW",2018,2018-07-20,"Quercus alba","Quercus","alba","Fagaceae",NA,1.24,"yes","no"
